Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2,row_id_3
McShea et al. 2009,113.1455283,2.917657626,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2610,9,area,0,67.11242441,0.270244651,7,2136,1078
McShea et al. 2009,113.123625,2.918431716,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2607,8,area,0,192.1807368,0.360326201,4,2137,1079
McShea et al. 2009,113.2138482,2.894625429,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2663,2,area,0,84.89124817,0.360326201,60,2138,1080
McShea et al. 2009,113.1142885,2.926586218,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2620,870,area,1,0,0.360326201,17,2139,1081
McShea et al. 2009,113.593591,3.132296174,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2696,1,area,0,180.0815317,0.450407751,93,2140,1082
McShea et al. 2009,113.1249359,2.922154056,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2619,7,area,0,84.89124817,0.540489301,16,2141,1083
McShea et al. 2009,113.6407753,3.111138573,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2812,1,area,0,123.7491961,0.540489301,209,2142,1084
McShea et al. 2009,113.1128887,2.923397426,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2621,14,area,0,212.2281204,0.630570851,18,2143,1085
McShea et al. 2009,113.1406625,2.931309443,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2628,6,area,0,60.02717724,0.630570851,25,2144,1086
McShea et al. 2009,113.2297781,2.804472027,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2764,2,area,0,67.11242441,0.630570851,161,2145,1087
McShea et al. 2009,113.1452485,2.931273498,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2627,947,area,1,0,0.720652402,24,2146,1088
McShea et al. 2009,113.228406,2.885800617,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2665,1,area,0,241.9772874,0.720652402,62,2147,1089
McShea et al. 2009,113.1184906,2.918486655,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2605,7,area,0,30.01358862,0.810733952,2,2148,1090
McShea et al. 2009,113.1171511,2.923461682,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2630,8,area,0,30.01358862,0.900815502,27,2149,1091
McShea et al. 2009,112.9883391,2.947712984,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2745,236,area,0,94.9113008,0.990897052,142,2150,1092
McShea et al. 2009,113.2382528,2.881948146,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2777,1165,area,1,0,1.080978602,174,2151,1093
McShea et al. 2009,113.1544883,2.919719766,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2612,5,area,0,175.0077914,1.171060153,9,2152,1094
McShea et al. 2009,113.2182904,2.881002021,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2658,1,area,0,42.44562408,1.261141703,55,2153,1095
McShea et al. 2009,113.2308101,2.77480002,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2795,2,area,0,210.0951204,1.441304803,192,2154,1096
McShea et al. 2009,113.6450211,3.115664655,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2813,1,area,0,150.0679431,1.711549454,210,2155,1097
McShea et al. 2009,113.642316,3.130429583,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2804,1,area,0,42.44562408,1.801631004,201,2156,1098
McShea et al. 2009,113.1993215,2.858935192,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2776,1,area,0,67.11242441,1.891712554,173,2157,1099
McShea et al. 2009,113.1375305,2.920349001,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2618,938,area,1,0,2.432201855,15,2158,1100
McShea et al. 2009,113.1490415,2.920977864,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2626,3,area,0,30.01358862,2.702446506,23,2159,1101
McShea et al. 2009,113.620331,3.132843855,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2739,1,area,0,169.7824963,2.882609606,136,2160,1102
McShea et al. 2009,113.5965461,3.12746266,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2695,1,area,0,60.02717724,3.062772707,92,2161,1103
McShea et al. 2009,113.1425383,2.915213313,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2611,5,area,0,247.4983922,3.242935807,8,2162,1104
McShea et al. 2009,113.2149794,2.893764379,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2666,1,area,0,90.04076587,3.333017357,63,2163,1105
McShea et al. 2009,113.2186312,2.899027692,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2670,2,area,0,42.44562408,3.693343558,67,2164,1106
McShea et al. 2009,113.2087618,2.891426078,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2662,1,area,0,108.2155327,4.053669759,59,2165,1107
McShea et al. 2009,113.1151895,2.917932365,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2632,883,area,1,0,4.59415906,29,2166,1108
McShea et al. 2009,113.1102062,2.92672052,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2634,866,area,1,0,4.68424061,31,2167,1109
McShea et al. 2009,113.1217043,2.920342983,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2622,902,area,1,0,4.77432216,19,2168,1110
McShea et al. 2009,113.6335862,3.086981367,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2684,400,area,1,0,5.044566811,81,2169,1111
McShea et al. 2009,113.2553441,2.816870954,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2772,2,area,0,169.7824963,5.404893012,169,2170,1112
McShea et al. 2009,113.1152909,2.919261187,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2604,8,area,0,60.02717724,6.125545413,1,2171,1113
McShea et al. 2009,113.2249362,2.886223298,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2659,971,area,1,0,6.305708514,56,2172,1114
McShea et al. 2009,113.2267388,2.827855932,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2755,803,area,1,0,6.575953164,152,2173,1115
McShea et al. 2009,113.2303554,2.795945984,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2766,732,area,1,0,7.026360915,163,2174,1116
McShea et al. 2009,113.1970109,2.868468248,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2655,1,area,0,108.2155327,8.107339518,52,2175,1117
McShea et al. 2009,113.2024658,2.881060009,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2667,1,area,0,212.2281204,8.287502618,64,2176,1118
McShea et al. 2009,113.1931064,2.838832142,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2774,1048,area,1,0,8.647828819,171,2177,1119
McShea et al. 2009,113.1752472,2.903903818,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2653,4,area,0,408.2289405,9.27839967,50,2178,1120
McShea et al. 2009,113.6297188,3.093642601,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2693,378,area,1,0,9.908970522,90,2179,1121
McShea et al. 2009,113.2300342,2.811468675,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2763,716,area,1,0,10.08913362,160,2180,1122
McShea et al. 2009,113.2410915,2.834337073,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2757,2,area,0,84.89124817,10.17921517,154,2181,1123
McShea et al. 2009,113.5706507,3.089675872,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2814,1,area,0,256.4362136,11.98084618,211,2182,1124
McShea et al. 2009,113.1122757,2.922575862,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2631,10,area,0,212.2281204,11.98084618,28,2183,1125
McShea et al. 2009,113.1515539,2.922898698,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2613,3,area,0,150.0679431,14.14280338,10,2184,1126
McShea et al. 2009,113.2121371,2.874658697,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2657,830,area,1,0,15.40394508,54,2185,1127
McShea et al. 2009,113.5959806,3.135146155,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2697,1,area,0,94.9113008,26.84430196,94,2186,1128
McShea et al. 2009,113.6267563,3.117174678,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2737,55,area,0,30.01358862,41.16726844,134,2187,1129
McShea et al. 2009,113.1924496,2.843344582,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2775,4,area,0,90.04076587,41.70775774,172,2188,1130
McShea et al. 2009,113.1479941,2.923438951,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2616,3,area,0,169.7824963,42.15816549,13,2189,1131
McShea et al. 2009,113.1702822,2.773005676,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2792,6,area,0,256.4362136,55.94064267,189,2190,1132
McShea et al. 2009,113.2275533,2.76395789,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2794,5,area,0,30.01358862,79.27176417,191,2191,1133
McShea et al. 2009,113.206316,2.896023364,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2661,1,area,0,247.4983922,97.19799266,58,2192,1134
McShea et al. 2009,113.2285352,2.864365975,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2748,993,area,1,0,133.1405312,145,2193,1135
McShea et al. 2009,113.6433152,3.080377858,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2683,451,area,1,0,143.4098279,80,2194,1136
McShea et al. 2009,113.2288477,2.830500651,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2756,756,area,1,0,167.6417649,153,2195,1137
McShea et al. 2009,113.231455,2.8210757,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2761,729,area,1,0,203.9446296,158,2196,1138
McShea et al. 2009,113.2166334,2.823273862,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2753,834,area,1,0,208.8090334,150,2197,1139
McShea et al. 2009,113.2654238,2.826849544,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2773,957,area,1,0,221.9609397,170,2198,1140
McShea et al. 2009,113.2117379,2.820932748,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2711,911,area,1,0,233.4913781,108,2199,1141
McShea et al. 2009,112.9883575,2.953002298,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2744,246,area,0,60.02717724,235.2029276,141,2200,1142
McShea et al. 2009,113.6137653,3.106398175,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2690,1,area,0,30.01358862,614.0859277,87,2201,1143
McShea et al. 2009,113.2314418,2.837673569,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2759,856,area,1,0,767.6749708,156,2202,1144
McShea et al. 2009,113.6571364,3.124951471,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2674,534,area,1,0,833.9749917,71,2203,1145
McShea et al. 2009,113.2480628,2.89600417,Malaysia,Asia,Cercopithecidae,Macaca,Macaca fascicularis,Macaca_fascicularis,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca fascicularis,Endangered,86,c,Macaca_fascicularis_c,2797,1362,area,1,0,916.9400994,194,2204,1146
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2816,1,area,0,396.5543603,0.196569201,1,2211,1147
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2828,1,area,0,44.33612532,54.84280703,13,2212,1148
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2823,117,area,1,0,133.4704874,8,2213,1149
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Cercopithecidae,Macaca,Macaca leonina,Macaca_leonina,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Macaca leonina,Vulnerable,87,a,Macaca_leonina_a,2817,197,area,1,0,155.6828071,2,2214,1150
