Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
da Silva et al. 2015,-46.12017299,-21.44917101,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5093,1,area,0,30.96988957,3.740622834,14,1036
da Silva et al. 2015,-45.9561786,-21.51771645,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5084,210,area,1,0,5.083410518,5,1037
da Silva et al. 2015,-46.06434152,-21.4567797,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5115,83,area,1,0,5.179323924,36,1038
da Silva et al. 2015,-45.96206853,-21.51415386,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5112,198,area,1,0,5.371150736,33,1039
da Silva et al. 2015,-45.98796827,-21.51380882,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5113,1,area,0,43.79803786,6.138457984,34,1040
da Silva et al. 2015,-45.96554188,-21.47901356,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5111,132,area,1,0,8.536293134,32,1041
da Silva et al. 2015,-45.87822152,-21.31305704,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5107,11,area,0,30.96988957,9.495427194,28,1042
da Silva et al. 2015,-45.8570625,-21.30461559,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5108,120,area,1,0,9.495427194,29,1043
da Silva et al. 2015,-46.11801174,-21.44056305,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5092,183,area,1,0,11.98917575,13,1044
da Silva et al. 2015,-45.85788567,-21.3421029,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5105,124,area,1,0,12.37282937,26,1045
da Silva et al. 2015,-45.9148299,-21.5062089,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5087,237,area,1,0,14.29109749,8,1046
da Silva et al. 2015,-46.16129403,-21.45747723,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5096,124,area,1,0,16.20936561,17,1047
da Silva et al. 2015,-45.93546845,-21.5090155,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5086,233,area,1,0,16.68893264,7,1048
da Silva et al. 2015,-45.8631207,-21.33364163,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5104,1,area,0,43.79803786,17.83989352,25,1049
da Silva et al. 2015,-45.95952564,-21.47351963,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5081,126,area,1,0,18.89494098,2,1050
da Silva et al. 2015,-46.16056404,-21.47071896,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5098,98,area,1,0,22.3478236,19,1051
da Silva et al. 2015,-46.14860405,-21.4362066,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5094,153,area,1,0,26.56801346,15,1052
da Silva et al. 2015,-45.99546816,-21.37649706,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5100,57,area,1,0,27.1434939,21,1053
da Silva et al. 2015,-45.94803758,-21.52850443,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5085,231,area,1,0,28.19854136,6,1054
da Silva et al. 2015,-46.09464604,-21.42506757,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5090,196,area,1,0,29.92498267,11,1055
da Silva et al. 2015,-45.84286863,-21.35907775,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5102,95,area,1,0,31.45959717,23,1056
da Silva et al. 2015,-45.92816207,-21.47689797,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5080,132,area,1,0,35.48796022,1,1057
da Silva et al. 2015,-45.88025208,-21.50398086,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5088,176,area,1,0,38.74901602,9,1058
da Silva et al. 2015,-46.16619972,-21.46205087,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5097,117,area,1,0,42.77737908,18,1059
da Silva et al. 2015,-46.16112351,-21.39780577,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5099,196,area,1,0,48.81992365,20,1060
da Silva et al. 2015,-45.92744169,-21.38252264,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5101,46,area,1,0,50.16271134,22,1061
da Silva et al. 2015,-45.98716705,-21.46890162,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5082,105,area,1,0,50.25862474,3,1062
da Silva et al. 2015,-46.12464768,-21.4237477,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5091,146,area,1,0,58.98674469,12,1063
da Silva et al. 2015,-45.96743801,-21.50125124,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5083,151,area,1,0,95.81749259,4,1064
da Silva et al. 2015,-45.84835124,-21.33283343,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,a,Callicebus_nigrifrons_a,5103,126,area,1,0,96.87254006,24,1065
"Gestich, 2016",-47.92260278,-21.91908889,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5785,101,area,1,0,10.04638349,13,1066
"Gestich, 2016",-47.78342222,-21.90458056,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5776,1,area,0,44.38332025,11.91776865,4,1067
"Gestich, 2016",-47.89529167,-21.96286389,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5784,120,area,1,0,14.77409337,12,1068
"Gestich, 2016",-47.99478333,-21.62144167,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5788,38,area,1,0,46.39065319,16,1069
"Gestich, 2016",-47.56750556,-21.81781389,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5773,124,area,1,0,64.80902293,1,1070
"Gestich, 2016",-47.92631944,-21.73179444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5786,16,area,0,31.38374672,80.27257399,14,1071
"Gestich, 2016",-47.84073333,-21.63543611,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5783,147,area,1,0,84.704802,11,1072
"Gestich, 2016",-47.72764167,-22.00080278,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5779,84,area,1,0,85.59124761,7,1073
"Gestich, 2016",-47.77453056,-21.70749167,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5780,98,area,1,0,87.95510255,8,1074
"Gestich, 2016",-47.6527,-21.73751111,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5774,51,area,1,0,140.2553931,2,1075
"Gestich, 2016",-47.68424722,-21.79814722,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5775,61,area,1,0,210.1861017,3,1076
"Gestich, 2016",-47.82331667,-21.396725,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5781,46,area,1,0,215.2092935,9,1077
"Gestich, 2016",-47.85143889,-21.82875,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5777,193,area,1,0,260.3195252,5,1078
"Gestich, 2016",-47.83805278,-21.97695,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5782,102,area,1,0,288.1933147,10,1079
"Gestich, 2016",-47.93160833,-21.813775,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical and Subtropical Grasslands Savannas and Shrublands,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5787,94,area,1,0,360.6848662,15,1080
"Gestich, 2016",-47.59541389,-21.72734444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,b,Callicebus_nigrifrons_b,5778,66,area,1,0,362.5562514,6,1081
Lima 2008 (thesis),-46.93833333,-22.88694444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3320,1,area,0,190.464943,0.098045661,9,1082
Lima 2008 (thesis),-46.98416667,-22.80555556,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3323,114,area,1,0,1.17654793,12,1083
Lima 2008 (thesis),-46.87722222,-22.92666667,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3312,255,area,1,0,4.706191722,1,1084
Lima 2008 (thesis),-46.90277778,-22.85194444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3318,2,area,0,112.8979004,5.784693991,7,1085
Lima 2008 (thesis),-46.9925,-22.80944444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3324,107,area,1,0,6.274922296,13,1086
Lima 2008 (thesis),-47.00333333,-22.78416667,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3315,111,area,1,0,6.863196261,4,1087
Lima 2008 (thesis),-46.89138889,-22.86027778,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3317,291,area,1,0,8.628018157,6,1088
Lima 2008 (thesis),-46.9825,-22.79111111,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3322,116,area,1,0,9.608474765,11,1089
Lima 2008 (thesis),-46.88583333,-22.8525,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3316,1,area,0,93.93673125,9.608474765,5,1090
Lima 2008 (thesis),-47.01944444,-22.79111111,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3327,92,area,1,0,20.88372577,16,1091
Lima 2008 (thesis),-46.91416667,-22.90777778,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3319,283,area,1,0,23.62900427,8,1092
Lima 2008 (thesis),-47.00166667,-22.78111111,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3314,119,area,1,0,25.49187183,3,1093
Lima 2008 (thesis),-46.99416667,-22.79,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3325,1,area,0,88.56439956,68.14173431,14,1094
Lima 2008 (thesis),-46.92666667,-22.82944444,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,c,Callicebus_nigrifrons_c,3313,298,area,1,0,262.6643255,2,1095
Melo et al. 2005,-42.732379,-20.074282,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2003,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,d,Callicebus_nigrifrons_d,1529,191,area,1,0,28.47918943,2,1096
Melo et al. 2005,-42.738237,-20.06847,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,d,Callicebus_nigrifrons_d,1530,179,area,1,0,76.91318505,3,1097
Melo et al. 2005,-42.759249,-20.06466,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,d,Callicebus_nigrifrons_d,1532,142,area,1,0,138.0368875,5,1098
Melo et al. 2005,-42.727708,-20.032601,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2003,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,d,Callicebus_nigrifrons_d,1528,157,area,1,0,252.8254572,1,1099
Melo et al. 2005,-42.741516,-20.130151,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,d,Callicebus_nigrifrons_d,1531,191,area,1,0,833.9365366,4,1100
Pereira 2012 (thesis),-42.87312778,-20.74606111,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,e,Callicebus_nigrifrons_e,5118,1,area,0,30.89333141,2.004235644,3,1101
Pereira 2012 (thesis),-42.88489167,-20.74201944,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,e,Callicebus_nigrifrons_e,5119,246,area,1,0,6.680785479,4,1102
Pereira 2012 (thesis),-42.77011111,-20.74211667,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,e,Callicebus_nigrifrons_e,5116,364,area,1,0,35.31272325,1,1103
Pereira 2012 (thesis),-42.898175,-20.74073889,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,1,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,e,Callicebus_nigrifrons_e,5121,207,area,1,0,64.42185998,6,1104
Pereira 2012 (thesis),-42.85134722,-20.77041944,Brazil,Neotropics,Pitheciidae,Callicebus,Callicebus nigrifrons,Callicebus_nigrifrons,0,2011,Tropical_and_suptropical_moist_broadleaf_forest,Callicebus nigrifrons,Near Threatened,28,e,Callicebus_nigrifrons_e,5117,289,area,1,0,89.713405,2,1105
